1;Château Margaux;AC/MC Margaux;null;2005;12;7.5;true;7800;9000;7800
2;Château Margaux;AC/MC Margaux;null;2009;12;7.5;true;7200;8400;8000
3;Château Latour;AC/MC Pauillac;null;2005;12;7.5;true;9000;10800;8200
4;Château Latour;AC/MC Pauillac;null;2010;12;7.5;true;12000;15000;13000
5;Château Mouton Rothschild;AC/MC Pauillac;null;2006;12;7.5;true;5040;7200;5200
6;Château Lafite Rothschild;AC/MC Pauillac;null;1985;2;7.5;false;800;1200;1100
7;Château Lafite Rothschild;AC/MC Pauillac;null;2010;12;7.5;true;8400;10800;8000
8;Château Léoville Las Cases;AC/MC St. Julien;null;2002;12;7.5;true;1800;2400;0
9;Château Ducru Beaucaillou;AC/MC St. Julien;null;2010;12;7.5;true;2040;2640;1950
10;Château Montrose;AC/MC St. Estèphe;null;2010;12;7.5;true;2400;3000;2200
11;Château La Mission Haut-Brion;AC/MC Pessac Léognan;null;2006;12;7.5;true;2400;3000;2100
12;Château La Mission Haut-Brion;AC/MC Pessac Léognan;null;2009;12;7.5;true;6000;7800;5400
13;Château La Mission Haut-Brion;AC/MC Pessac Léognan;null;2010;12;7.5;true;4800;5400;5000
14;Château Haut-Brion;AC/MC Pessac Léognan;null;2010;12;7.5;true;7200;9000;7600
15;Château Troplong Mondot;AC/MC St. Emilion;null;2005;6;7.5;true;2160;2400;1080
16;Château Pavie Decesse;AC/MC St. Emilion;null;2000;12;7.5;true;1320;1640;1200
17;Château Pavie;AC/MC St. Emilion;null;2005;12;7.5;true;4200;5400;3800
18;Chappelle d'Ausone;AC/MC St. Emilion;null;2006;12;7.5;true;1800;2400;0
19;Château Ausone;AC/MC St. Emilion;null;2006;12;7.5;true;7200;9600;0
20;Château Ausone;AC/MC St. Emilion;null;2010;6;7.5;true;7200;9600;6400
21;Château Ausone;AC/MC St. Emilion;null;2011;12;7.5;true;4800;6000;4200
22;Château l'Eglise Clinet;AC/MC Pomerol;null;2010;12;7.5;true;3600;4500;3200
23;Château Lafleur;AC/MC Pomerol;null;2010;6;7.5;true;13200;16800;6750
24;Château Pétrus;AC/MC Pomerol;null;2005;6;7.5;true;20400;24000;17000
25;Châteauneuf du Pape Hommage à Jaques Perrin;AC/MO Côte du Rhône;Château Beaucastel;2012;6;7.5;true;1350;1800;1600
26;Ornellaia;MO/DOC Bolgheri;Tenuta dell'Ornellaia;2008;6;7.5;true;720;960;820
27;Ornellaia;MO/DOC Bolgheri;Tenuta dell'Ornellaia;2008;6;7.5;true;720;960;820
30;Meursault La Sève du Clos;AC/MO Côte de Beaune;null;2012;1;15;true;400;600;980
31;Mersault Goutte d'Or;AC/MO Côte de Beaune;null;2012;1;15;true;600;900;1150
32;Meursault;AC/MO Côte de Beaune;null;2014;5;7.5;false;1500;2000;1400
33;Meursault Clos des Ambres;AC/MO Côte de Beaune;null;2014;5;7.5;false;2000;2500;2100
34;Puligny-Montrachet Les Referts;AC/MO;null;2010;2;15;true;1600;2400;2000
35;Puligny-Montrachet Les Referts;AC/MO;null;2014;4;7.5;false;1600;2400;1750
36;Puligny-Montrachet Les Champs-Gains;AC/MO;null;2014;4;7.5;false;1500;2100;1800
37;Le Montrachet blanc;AC/MO Côte de Beaune;null;2014;1;7.5;true;1200;1800;1400
38;Vosne-Romanée Aux Malconsorts;AC/MO Côte de Nuits;null;2009;1;15;false;2200;3000;1500
39;Vosne-Romanée Aux Cros Parentoux;AC/MO Côte de Nuits;null;2009;1;15;false;2200;3000;1280
40;Échezeaux;AC/MO Côte de Nuits;null;2009;1;15;false;1000;1500;1250
41;Chambertin;AC/MO Côte de Nuits;null;2009;1;7.5;false;1500;1800;850
42;Chambertin Clos-de-Bèze;AC/MO Côte de Nuits;null;2009;1;7.5;false;1200;1600;2800
43;Chambertin Clos-de-Bèze;AC/MO Côte de Nuits;null;2009;1;7.5;false;1200;1600;1000
44;Châteauneuf du Pape Cuvée Deus Ex Machina;AC/MO Châteauneuf du Pape;null;2005;3;7.5;false;450;660;470
