1;Château Mouton Rothschild;null;1986;3;7.5;false;1800;2400;2000
2;Château Du Beaucaillou;null;1998;12;7.5;true;960;1200;1200
3;Château Du Beaucaillou;null;2000;12;7.5;true;1640;2040;1800
4;Château Gruaud Larose;null;2000;12;7.5;true;960;1200;1080
5;Château Gruaud Larose;null;2003;12;7.5;true;580;720;780
6;Château Latour;null;1999;3;7.5;false;1050;1200;1050
7;Château Latour;null;2000;3;7.5;false;2250;2700;2000
8;Château Latour;null;2001;3;7.5;false;1050;1350;1110
9;Château Lafite Rothschild;null;1998;3;7.5;false;1500;1800;1700
10;Château Lafite Rothschild;null;1999;3;7.5;false;1500;1800;1600
11;Château Lafite Rothschild;null;2000;3;7.5;false;3000;3600;3200
12;Château Lafite Rothschild;null;2001;6;7.5;false;2400;3000;2850
13;Château Talbot;null;2000;12;7.5;true;780;900;840
14;Château Talbot;null;2003;12;7.5;true;480;600;560
15;Château Calon Ségur;null;2001;12;7.5;true;660;780;660
16;Château Cos d’Estournel;null;1996;12;7.5;true;1320;1680;1400
17;Château Cos d’Estournel;null;2001;12;7.5;true;1080;1320;1200
18;Château Cos d’Estournel;null;2002;12;7.5;true;960;1200;1020
19;Château Montrose;null;2002;6;7.5;false;360;480;300
20;Château La Conseillante;null;2000;12;7.5;true;1920;2400;2100
21;Vieux Château Certan;null;2001;12;7.5;true;1320;1560;1400
22;Vieux Château Certan;null;2001;12;7.5;true;1320;1560;1400
23;Château Angélus;null;1994;1;7.5;false;150;200;160
24;Château Angélus;null;2000;2;7.5;false;540;660;610
25;Château Beau-Sejour Bécot;null;1998;6;7.5;true;240;360;240
26;Château Beau-Sejour Bécot;null;1998;12;7.5;true;480;720;400
27;Château Beau-Sejour Bécot;null;1998;12;7.5;true;480;720;440
28;Château Canon La Gaffelière;null;2000;12;7.5;true;1080;1320;1050
29;Château Canon La Gaffelière;null;2001;6;7.5;false;270;330;280
30;Château Canon La Gaffelière;null;2001;12;7.5;true;540;660;620
31;Château Canon La Gaffelière;null;2001;12;7.5;true;540;660;620
32;Château La Gaffelière Naudes;null;1961;1;7.5;false;200;300;200
33;Château Grand Mayne;null;2000;1;7.5;true;600;780;680
34;Château Grand Mayne;null;2000;1;7.5;true;600;780;650
35;Château Pavie;null;1982;1;7.5;false;100;150;110
36;Château Pavie;null;1989;1;7.5;false;80;120;70
37;Château Tertre Rôteboeuf;null;1995;1;7.5;false;100;150;120
38;Hermitage la Chapelle;Paul Jaboulet Aîné;1996;3;7.5;false;150;180;140
39;Corton Grèves;Jean-Claude Bella;2000;3;7.5;false;120;200;140
40;Romanée St. Vivant;Domaine Leroy;2001;1;7.5;false;1000;1200;1000
41;Beaune Clos du Roi;null;1953;1;7.5;false;50;100;50
42;Corton-Charlemagne;Bouchard;2001;6;7.5;true;360;540;480
43;Corton-Charlemagne;Bouchard;2002;6;7.5;true;420;600;460
44;Vosne-Romanée Aux Reignots;Bouc;2002;6;7.5;true;720;960;560
45;Chambertin Clos de Bèze;Bouch;2002;6;7.5;true;840;1200;680
46;Clos Vougeot;Louis Jadot;2005;6;7.5;true;840;1200;950
47;Clos Vougeot;Louis Jadot;2005;6;7.5;true;840;1200;700
49;Corton;Leroy SA;1999;2;7.5;false;1200;1500;900
50;Corton;Leroy SA;2001;3;7.5;false;1500;2100;1100
52;Nuits St. Georges Les Chaliots;null;2005;3;7.5;false;135;180;110
53;Clos de Vougeot;Domaine Michel;2005;6;7.5;false;720;1080;0
54;Vosne-Romanée Clos des Réas;null;2005;6;7.5;false;540;900;0
55;Morey St.-Denis En la Rue de Vergy;null;2005;3;7.5;false;150;210;120
56;Pommard Clos des Epeneaux;null;2005;3;7.5;false;180;270;230
57;Chambolle Musigny Les Feusselottes;null;2005;3;7.5;true;600;900;0
58;Vosne-Romanée Aux Reignots;null;2005;1;7.5;false;150;200;0
60;Pommard Grand Clos des Èpenots;null;2003;3;7.5;false;150;210;130
61;Clos de Vougeot;Bouchard Père & Fils;2009;6;7.5;true;540;720;460
62;Beaune Grèves Vigne de l`Enfant Jèsus;null;2009;6;7.5;true;360;540;340
63;Château d`Esclanes Garrus rosé;null;2009;1;7.5;true;480;720;420
64;Château Gruaud Larose;null;1988;6;7.5;true;330;420;420
65;Château Trotanoy;null;1988;6;7.5;true;480;720;600
66;Château Lagrange;null;1989;6;7.5;true;300;420;360
67;Château Larmande;null;1995;6;7.5;true;150;240;130
68;Roc de Cambes;null;1998;6;7.5;true;210;300;190
69;Château Haut-Marbuzet;null;1998;6;7.5;true;210;300;0
70;Château Guiraud;null;1998;6;7.5;true;210;300;220
71;Château Giscours;null;1999;6;7.5;true;180;270;200
72;Château Pape Clément rouge;null;1999;2;7.5;false;150;200;140
73;Château Pape Clément rouge;null;2001;2;7.5;false;200;260;160
74;Château Pape Clément rouge;null;2005;6;7.5;true;720;900;740
75;Château Pape Clément rouge;null;2007;6;7.5;true;300;420;350
76;Château Malartic-Lagravière;null;2000;12;7.5;true;360;540;400
77;Château Léoville Las Cases;null;2001;12;7.5;true;1200;1560;1310
78;Château Léoville Las Cases;null;2007;6;7.5;true;540;720;520
79;Château Montrose;null;2003;6;7.5;true;960;1200;1000
80;Château Branaire Du;null;2005;12;7.5;true;660;840;640
81;Château Smith Haut Lafitte blanc;null;2006;6;7.5;true;420;540;380
82;Château Pontet Canet;null;2007;6;7.5;true;360;480;280
83;Château Pontet Canet;null;2008;12;7.5;true;840;1080;780
84;Château Léoville Barton;null;2007;6;7.5;true;300;420;260
85;Château Léoville Barton;null;2008;6;15;true;600;780;650
86;Château Angélus;null;2007;12;7.5;true;2160;3000;2400
87;Château Moutte Blanc;null;2008;12;7.5;true;180;240;100
88;Château Moutte Blanc;null;2010;12;7.5;true;180;300;130
89;Château Moutte Blanc Cuvée Moisin;null;2010;12;7.5;true;240;360;130
90;Château Moulin Saint-Georges;null;2008;12;7.5;true;240;360;180
91;Château Moulin Saint-Georges;null;2010;12;7.5;true;300;420;230
92;Hermitage blanc Ex Voto;Côte du E. Guigal;2003;3;7.5;false;270;360;260
94;Châteauneuf du Pape Rousanne V.V.;Château Beaucast;2009;6;7.5;true;780;1080;660
95;Châteauneuf du Pape Cuvée des Cadettes;null;1998;6;7.5;true;480;720;440
96;Châteauneuf du Pape V.V.;Domaine Gra;2007;3;7.5;false;240;330;320
97;Sotanum;Domaine Les Vins d;2000;6;7.5;true;120;210;140
98;Chianti Classico La Casuccia;Castello di Ama;1988;6;7.5;true;480;720;440
99;Chianti Classico La Casuccia;Castello di Ama;2001;6;7.5;true;480;720;440
100;Chianti Classico Bellavista;Castello di Ama;2001;6;7.5;true;480;720;460
101;Vigna L`Apparita;Castello di Ama;1988;4;7.5;true;360;520;380
102;Vigna L`Apparita;Castello di Ama;2000;1;7.5;false;80;120;60
103;Vigna L`Apparita;Castello di Ama;2001;6;7.5;true;480;720;420
104;Barolo Lazzarito;Azienda Vietti;2006;6;7.5;true;450;540;570
