1;Grands Échezeaux;Domaine Monegard-Mugneret;2005;4;7.5;true;480;600;800
2;Château Kirwan Margaux;null;2005;12;7.5;true;480;720;480
3;Château Margaux;null;2005;12;7.5;true;6000;7800;6200
4;Château Pichon Lalande;null;2011;12;7.5;true;840;1080;800
5;Château Pontet Canet;null;1996;12;7.5;true;840;1080;860
6;Château Pontet Canet;null;2000;12;7.5;true;960;1200;1000
7;Château Pontet Canet;null;2008;12;7.5;true;840;1080;740
8;Château Pontet Canet;null;2009;12;7.5;true;1920;2400;1850
9;Château Pontet Canet;null;2010;12;7.5;true;1920;2400;2100
10;Château Pontet Canet;null;2011;12;7.5;true;780;900;720
11;Château Lafite Rothschild;null;1998;12;7.5;true;6600;7800;7000
12;Château Lafite Rothschild;null;1999;3;7.5;false;1500;2100;1440
13;Château Latour;null;2005;12;7.5;true;7800;9000;7000
14;Château Latour;null;2010;12;7.5;true;11400;15000;10500
15;Château Léoville Barton;null;2004;12;7.5;true;540;720;680
16;Château Léoville Poyferré;null;2004;12;7.5;true;600;840;650
17;Château Du Beaucaillou;null;2011;12;7.5;true;840;1080;850
18;Château Cos d’Estournel;null;2005;12;7.5;true;1800;2160;1700
19;Château Haut-Brion;null;2005;12;7.5;true;7800;9000;6800
20;Château Pavie Macquin;null;2000;12;7.5;true;960;1200;850
21;Château Pavie Macquin;null;2003;12;7.5;true;720;960;700
22;Château Pavie Macquin;null;2004;12;7.5;true;600;840;0
23;Château Pavie Macquin;null;2005;12;7.5;true;1080;1320;1100
24;Château Pavie Decesse;null;2000;12;7.5;true;1200;1560;950
25;Château Pavie Decesse;null;2004;12;7.5;true;960;1200;0
26;Château Pavie Decesse;null;2005;12;7.5;true;1200;1560;1400
27;Château Pavie;null;2004;12;7.5;true;1800;3600;1850
28;Château Pavie;null;2005;12;7.5;true;3600;4800;4000
29;Château Pavie;null;2011;12;7.5;true;1800;3600;1800
30;Château Clos Fourtet;null;2005;12;7.5;true;1800;2160;1550
31;Château Ausone;null;2003;4;7.5;false;3800;4400;0
32;Château Ausone;null;2005;6;7.5;true;7200;9000;6600
33;Château Petrus;null;2006;72;7.5;false;8400;10500;8800
34;Dominus;Dominus Estate;2010;6;7.5;true;1500;1800;1700
35;Syrah Hudson Vineyard;Kongsgaard;2013;6;7.5;false;900;1320;0
36;Syrah Hudson Vineyard;Kongsgaard;2013;6;7.5;true;900;1320;0
37;Brunello di Montalcino;Conti Costanti;2010;6;7.5;true;240;330;260
38;Brunello di Montalcino;Conti Costanti;2010;6;7.5;true;240;330;260
39;Insoglio;Tenuta di Biserno;2014;6;15;true;210;250;200
40;Insoglio;Tenuta di Biserno;2014;6;15;true;210;250;200
41;Insoglio;Tenuta di Biserno;2014;6;15;true;210;250;200
42;Insoglio;Tenuta di Biserno;2014;6;15;true;210;250;200
43;Il Pino di Biserno;Tenuta di Biserno;2012;1;30;true;170;190;160
44;Il Pino di Biserno;Tenuta di Biserno;2012;1;30;true;170;190;150
45;Il Pino di Biserno;Tenuta di Biserno;2012;1;30;true;170;190;160
46;Biserno;Tenuta di Biserno;2010;6;7.5;true;420;540;520
47;Biserno;Tenuta di Biserno;2011;1;30;true;300;350;270
48;Biserno;Tenuta di Biserno;2011;1;30;true;300;350;270
49;Biserno;Tenuta di Biserno;2011;1;30;true;300;350;270
50;Lodovico;Tenuta di Biserno;2012;1;15;true;450;500;420
51;Lodovico;Tenuta di Biserno;2012;1;15;true;450;500;420
52;Lodovico;Tenuta di Biserno;2012;1;15;true;450;500;420
53;Gabbro;Montepeloso;2009;1;60;true;700;850;630
54;Redigaffi;Tua Rita;2010;1;30;true;550;650;580
55;Tignanello;Antinori;2006;1;30;true;350;500;340
56;Solaia;Antinori;2009;1;30;true;1000;1200;900
57;Sassicaia;Tenuta San Guido;1995;1;15;true;350;450;350
58;Sassicaia;Tenuta San Guido;1997;1;15;true;450;600;480
59;Sassicaia;Tenuta San Guido;2010;1;30;true;750;1000;700
60;Ornellaia;null;1990;3;15;true;900;1200;1100
61;Ornellaia;null;1997;1;15;true;450;550;450
62;Ornellaia;null;2011;1;30;true;750;1000;800
